1.30000	264.01000	147.66400
1.31667	247.67000	147.66400
1.33333	233.02000	147.66400
1.35000	220.15000	147.66400
1.36667	208.42000	147.66400
1.38333	197.98000	147.66400
1.40000	188.41000	147.66400
1.41667	179.83000	147.66400
1.43333	171.91000	147.66400
1.45000	164.82000	147.66400
1.46667	158.09000	147.66400
1.48333	152.27000	147.66400
1.50000	146.64000	146.64000
1.51667	141.59000	141.59000
1.53333	136.83000	136.83000
1.55000	132.38000	132.38000
1.56667	128.26000	128.26000
1.58333	124.46000	124.46000
1.60000	120.99000	120.99000
1.61667	117.67000	117.67000
1.63333	114.49000	114.49000
1.65000	111.55000	111.55000
1.66667	108.76000	108.76000
1.68333	106.14000	106.14000
1.70000	103.65000	103.65000
1.71667	101.36000	101.36000
1.73333	99.13100	99.13100
1.75000	97.06200	97.06200
1.76667	94.97500	94.97500
1.78333	93.10500	93.10500
1.80000	91.30500	91.30500
1.81667	89.59500	89.59500
1.83333	87.94800	87.94800
1.85000	86.38500	86.38500
1.86667	84.88800	84.88800
1.88333	83.48000	83.48000
1.90000	82.08500	82.08500
1.91667	80.77600	80.77600
1.93333	79.51100	79.51100
1.95000	78.30600	78.30600
1.96667	77.12400	77.12400
1.98333	75.95500	75.95500
2.00000	74.84800	74.84800
2.01667	73.86500	73.86500
2.03333	72.84200	72.84200
2.05000	71.28600	71.28600
2.06667	68.08000	68.08000
2.08333	64.42000	64.42000
2.10000	60.69200	60.69200
2.11667	56.94300	56.94300
2.13333	53.40900	53.40900
2.15000	50.12800	50.12800
2.16667	47.06800	47.06800
2.18333	44.14100	44.14100
2.20000	41.34100	41.34100
2.21667	38.79900	38.79900
2.23333	36.32600	36.32600
2.25000	34.07900	34.07900
2.26667	32.01300	32.01300
2.28333	30.07800	30.07800
2.30000	28.34900	28.34900
2.31667	26.72600	26.72600
2.33333	25.23000	25.23000
2.35000	23.79000	23.79000
2.36667	22.50900	22.50900
2.38333	21.32100	21.32100
2.40000	20.22600	20.22600
2.41667	19.23400	19.23400
2.43333	18.28800	18.28800
2.45000	17.40400	17.40400
2.46667	16.57700	16.57700
2.48333	15.80500	15.80500
2.50000	15.08100	15.08100
2.51667	14.42000	14.42000
2.53333	13.75900	13.75900
2.55000	13.15500	13.15500
2.56667	12.58900	12.58900
2.58333	12.08700	12.08700
2.60000	11.59300	11.59300
2.61667	11.10400	11.10400
2.63333	10.63500	10.63500
2.65000	10.20900	10.20900
2.66667	9.81530	9.81530
2.68333	9.44670	9.44670
2.70000	9.09990	9.09990
2.71667	8.77110	8.77110
2.73333	8.45740	8.45740
2.75000	8.15730	8.15730
2.76667	7.87120	7.87120
2.78333	7.60320	7.60320
2.80000	7.34680	7.34680
2.81667	7.10860	7.10860
2.83333	6.87870	6.87870
2.85000	6.65610	6.65610
2.86667	6.44650	6.44650
2.88333	6.24140	6.24140
2.90000	6.04280	6.04280
2.91667	5.85140	5.85140
2.93333	5.66760	5.66760
2.95000	5.49140	5.49140
2.96667	5.32240	5.32240
2.98333	5.16060	5.16060
3.00000	5.00550	5.00550
3.01667	4.85670	4.85670
3.03333	4.71060	4.71060
3.05000	4.56940	4.56940
3.06667	4.43430	4.43430
3.08333	4.30660	4.30660
3.10000	4.18560	4.18560
3.11667	4.07080	4.07080
3.13333	3.96070	3.96070
3.15000	3.85470	3.85470
3.16667	3.75240	3.75240
3.18333	3.65390	3.65390
3.20000	3.55890	3.55890
3.21667	3.46740	3.46740
3.23333	3.37930	3.37930
3.25000	3.29470	3.29470
3.26667	3.21420	3.21420
3.28333	3.13640	3.13640
3.30000	3.04310	3.04310
3.31667	2.96120	2.96120
3.33333	2.88780	2.88780
3.35000	2.81940	2.81940
3.36667	2.75550	2.75550
3.38333	2.69140	2.69140
3.40000	2.62940	2.62940
3.41667	2.56960	2.56960
3.43333	2.51190	2.51190
3.45000	2.45610	2.45610
3.46667	2.40200	2.40200
3.48333	2.34970	2.34970
3.50000	2.29890	2.29890
3.51667	2.24970	2.24970
3.53333	2.20190	2.20190
3.55000	2.15550	2.15550
3.56667	2.11050	2.11050
3.58333	2.06680	2.06680
3.60000	2.02430	2.02430
3.61667	1.98310	1.98310
3.63333	1.94300	1.94300
3.65000	1.90400	1.90400
3.66667	1.86610	1.86610
3.68333	1.82930	1.82930
3.70000	1.79340	1.79340
3.71667	1.75860	1.75860
3.73333	1.72460	1.72460
3.75000	1.69160	1.69160
3.76667	1.65940	1.65940
3.78333	1.62810	1.62810
3.80000	1.59770	1.59770
3.81667	1.56820	1.56820
3.83333	1.53950	1.53950
3.85000	1.51160	1.51160
3.86667	1.48440	1.48440
3.88333	1.45780	1.45780
3.90000	1.43190	1.43190
3.91667	1.40660	1.40660
3.93333	1.38190	1.38190
3.95000	1.35770	1.35770
3.96667	1.33420	1.33420
3.98333	1.31120	1.31120
