3.11667	1.11090	1.11090
3.13333	1.07680	1.07680
3.15000	1.04420	1.04420
3.16667	1.01310	1.01310
3.18333	0.98330	0.98330
3.20000	0.95470	0.95470
3.21667	0.92740	0.92740
3.23333	0.90110	0.90110
3.25000	0.87590	0.87590
3.26667	0.85160	0.85160
3.28333	0.82900	0.82900
3.30000	0.80680	0.80680
3.31667	0.78530	0.78530
3.33333	0.76470	0.76470
3.35000	0.74480	0.74480
3.36667	0.72570	0.72570
3.38333	0.70780	0.70780
3.40000	0.69100	0.69100
3.41667	0.67440	0.67440
3.43333	0.65820	0.65820
3.45000	0.64250	0.64250
3.46667	0.62730	0.62730
3.48333	0.61250	0.61250
3.50000	0.59820	0.59820
3.51667	0.58430	0.58430
3.53333	0.57080	0.57080
3.55000	0.55770	0.55770
3.56667	0.54500	0.54500
3.58333	0.53270	0.53270
3.60000	0.52070	0.52070
3.61667	0.50910	0.50910
3.63333	0.49820	0.49820
3.65000	0.48740	0.48740
3.66667	0.47690	0.47690
3.68333	0.46670	0.46670
3.70000	0.45670	0.45670
3.71667	0.44710	0.44710
3.73333	0.43780	0.43780
3.75000	0.42880	0.42880
3.76667	0.41990	0.41990
3.78333	0.41160	0.41160
3.80000	0.40370	0.40370
3.81667	0.39590	0.39590
3.83333	0.38820	0.38820
3.85000	0.38080	0.38080
3.86667	0.37340	0.37340
3.88333	0.36630	0.36630
3.90000	0.35920	0.35920
3.91667	0.35240	0.35240
3.93333	0.34570	0.34570
3.95000	0.33920	0.33920
3.96667	0.33280	0.33280
3.98333	0.32660	0.32660
