0.016667        	0.0000          
0.033333        	0.0000          
0.050000        	0.0000          
0.066667        	0.0000          
0.083333        	0.0000          
0.100000        	0.0000          
0.116667        	0.0000          
0.133333        	0.0000          
0.150000        	0.0000          
0.166667        	0.0000          
0.183333        	0.0000          
0.200000        	0.0000          
0.216667        	0.0000          
0.233333        	0.0000          
0.250000        	0.0000          
0.266667        	0.0000          
0.283333        	0.0000          
0.300000        	0.0000          
0.316667        	0.0000          
0.333333        	0.0000          
0.350000        	0.0000          
0.366667        	0.0000          
0.383333        	0.0000          
0.400000        	0.0000          
0.416667        	0.0000          
0.433333        	0.0000          
0.450000        	0.0000          
0.466667        	0.0002          
0.483333        	0.0021          
0.500000        	0.0115          
0.516667        	0.0418          
0.533333        	0.1087          
0.550000        	0.2877          
0.566667        	0.6759          
0.583333        	1.4244          
0.600000        	2.3934          
0.616667        	3.4795          
0.633333        	4.9892          
0.650000        	6.7409          
0.666667        	8.7441          
0.683333        	10.8363         
0.700000        	13.3113         
0.716667        	15.9062         
0.733333        	18.6137         
0.750000        	21.4656         
0.766667        	24.5767         
0.783333        	27.7924         
0.800000        	31.1076         
0.816667        	34.5652         
0.833333        	38.0300         
0.850000        	41.5745         
0.866667        	46.0524         
0.883333        	48.4250         
0.900000        	50.6640         
0.916667        	52.9212         
0.933333        	55.2416         
0.950000        	57.6856         
0.966667        	60.2467         
0.983333        	62.9412         
1.000000        	65.9435         
1.016667        	69.6265         
1.033333        	75.3505         
1.050000        	83.9839         
1.066667        	95.0635         
1.083333        	107.2372        
1.100000        	116.5944        
1.116667        	124.6367        
1.133333        	129.4284        
1.150000        	132.9391        
1.166667        	134.7965        
1.183333        	136.4510        
1.200000        	137.6358        
1.216667        	138.5038        
1.233333        	139.1826        
1.250000        	139.6448        
1.266667        	139.8493        
1.283333        	139.8784        
1.300000        	139.8294        
1.316667        	139.7144        
1.333333        	139.5102        
1.350000        	139.2111        
1.366667        	138.8266        
1.383333        	138.3885        
1.400000        	137.9174        
1.416667        	137.4108        
1.433333        	136.8595        
1.450000        	136.2651        
1.466667        	135.6367        
1.483333        	134.9843        
1.500000        	134.3119        
1.516667        	133.6194        
1.533333        	132.9034        
1.550000        	132.1646        
1.566667        	131.3979        
1.583333        	130.6474        
1.600000        	129.8999        
1.616667        	129.1117        
1.633333        	128.3218        
1.650000        	127.5081        
1.666667        	126.6645        
1.683333        	125.7819        
1.700000        	124.8356        
1.716667        	123.9386        
1.733333        	123.0204        
1.750000        	122.0953        
1.766667        	121.1719        
1.783333        	120.2846        
1.800000        	119.3343        
1.816667        	118.3847        
1.833333        	117.4149        
1.850000        	116.4468        
1.866667        	115.4907        
1.883333        	114.4357        
1.900000        	113.3620        
1.916667        	112.2846        
1.933333        	111.2035        
1.950000        	110.1225        
1.966667        	109.0376        
1.983333        	107.9528        
2.000000        	106.8143        
2.016667        	105.6750        
2.033333        	104.5330        
2.050000        	103.3783        
2.066667        	102.2071        
2.083333        	100.9524        
2.100000        	99.6601         
2.116667        	98.2829         
2.133333        	96.8567         
2.150000        	95.3867         
2.166667        	93.8606         
2.183333        	92.3186         
2.200000        	90.7299         
2.216667        	89.1138         
2.233333        	87.4759         
2.250000        	85.7965         
2.266667        	84.0705         
2.283333        	82.3248         
2.300000        	80.5759         
2.316667        	78.7900         
2.333333        	76.9900         
2.350000        	75.1440         
2.366667        	73.2742         
2.383333        	71.3838         
2.400000        	69.4802         
2.416667        	67.5673         
2.433333        	65.6468         
2.450000        	63.7169         
2.466667        	61.7755         
2.483333        	59.8224         
2.500000        	57.8608         
2.516667        	55.8929         
2.533333        	53.9113         
2.550000        	51.9244         
2.566667        	49.9285         
2.583333        	47.9288         
2.600000        	45.9014         
2.616667        	41.9729         
2.633333        	39.2238         
2.650000        	36.6964         
2.666667        	34.3563         
2.683333        	32.2310         
2.700000        	30.2775         
2.716667        	28.4704         
2.733333        	26.8158         
2.750000        	25.3096         
2.766667        	23.8998         
2.783333        	22.6007         
2.800000        	21.4011         
2.816667        	20.2897         
2.833333        	19.2427         
2.850000        	18.3047         
2.866667        	17.4106         
2.883333        	16.5745         
2.900000        	15.7932         
2.916667        	15.0621         
2.933333        	14.3806         
2.950000        	13.7288         
2.966667        	13.1063         
2.983333        	12.5234         
3.000000        	11.9771         
3.016667        	11.4645         
3.033333        	10.9826         
3.050000        	10.5277         
3.066667        	10.0995         
3.083333        	9.7026          
3.100000        	9.3198          
3.116667        	8.9710          
3.133333        	8.6200          
3.150000        	8.2974          
3.166667        	7.9899          
3.183333        	7.6971          
3.200000        	7.4177          
3.216667        	7.1526          
3.233333        	6.9006          
3.250000        	6.6606          
3.266667        	6.4404          
3.283333        	6.2228          
3.300000        	6.0143          
3.316667        	5.8151          
3.333333        	5.6246          
3.350000        	5.4426          
3.366667        	5.2690          
3.383333        	5.1021          
3.400000        	4.9416          
3.416667        	4.7880          
3.433333        	4.6410          
3.450000        	4.4999          
3.466667        	4.3644          
3.483333        	4.2344          
3.500000        	4.1094          
3.516667        	3.9893          
3.533333        	3.8805          
3.550000        	3.7710          
3.566667        	3.6643          
3.583333        	3.5612          
3.600000        	3.4618          
3.616667        	3.3661          
3.633333        	3.2738          
3.650000        	3.1849          
3.666667        	3.0987          
3.683333        	3.0159          
3.700000        	2.9361          
3.716667        	2.8591          
3.733333        	2.7847          
3.750000        	2.7129          
3.766667        	2.6435          
3.783333        	2.5765          
3.800000        	2.5117          
3.816667        	2.4490          
3.833333        	2.3884          
3.850000        	2.3298          
3.866667        	2.2730          
3.883333        	2.2181          
3.900000        	2.1529          
3.916667        	2.1005          
3.933333        	2.0503          
3.950000        	2.0019          
3.966667        	1.9605          
3.983333        	1.9164          
