1.75000 	65.4117  	65.41170
1.76667 	64.2958  	64.29580
1.78333 	63.2259  	63.22590
1.80000 	62.1829  	62.18290
1.81667 	61.1997  	61.19970
1.83333 	60.2448  	60.24480
1.85000 	59.3368  	59.33680
1.86667 	58.4534  	58.45340
1.88333 	57.6123  	57.61230
1.90000 	56.7931  	56.79310
1.91667 	56.0119  	56.01190
1.93333 	55.2501  	55.25010
1.95000 	54.5254  	54.52540
1.96667 	53.8196  	53.81960
1.98333 	53.1421  	53.14210
2.00000 	52.4781  	52.47810
2.01667 	51.8373  	51.83730
2.03333 	51.2138  	51.21380
2.05000 	49.8715  	49.87150
2.06667 	46.7464  	46.74640
2.08333 	43.0134  	43.01340
2.10000 	39.1277  	39.12770
2.11667 	35.2401  	35.24010
2.13333 	31.6318  	31.63180
2.15000 	28.3635  	28.36350
2.16667 	25.4894  	25.48940
2.18333 	22.9676  	22.96760
2.20000 	20.7013  	20.70130
2.21667 	18.723   	18.72300
2.23333 	17.0165  	17.01650
2.25000 	15.5154  	15.51540
2.26667 	14.2061  	14.20610
2.28333 	13.0363  	13.03630
2.30000 	12.0316  	12.03160
2.31667 	11.09    	11.09000
2.33333 	10.2913  	10.29130
2.35000 	9.5684   	9.56840
2.36667 	8.8893   	8.88930
2.38333 	8.2559   	8.25590
2.40000 	7.6705   	7.67050
2.41667 	7.1413   	7.14130
2.43333 	6.7548   	6.75480
2.45000 	6.4058   	6.40580
2.46667 	6.0623   	6.06230
2.48333 	5.7377   	5.73770
2.50000 	5.4493   	5.44930
2.51667 	5.17     	5.17000
2.53333 	4.9016   	4.90160
2.55000 	4.6325   	4.63250
2.56667 	4.3893   	4.38930
2.58333 	4.163    	4.16300
2.60000 	3.9523   	3.95230
2.61667 	3.7536   	3.75360
2.63333 	3.566    	3.56600
2.65000 	3.3912   	3.39120
2.66667 	3.2281   	3.22810
2.68333 	3.0756   	3.07560
2.70000 	2.9342   	2.93420
2.71667 	2.805    	2.80500
2.73333 	2.6793   	2.67930
2.75000 	2.5609   	2.56090
2.76667 	2.4515   	2.45150
2.78333 	2.352    	2.35200
2.80000 	2.2618   	2.26180
2.81667 	2.1757   	2.17570
2.83333 	2.0935   	2.09350
2.85000 	2.0149   	2.01490
2.86667 	1.94     	1.94000
2.88333 	1.8684   	1.86840
2.90000 	1.799    	1.79900
2.91667 	1.7255   	1.72550
2.93333 	1.6608   	1.66080
2.95000 	1.5992   	1.59920
2.96667 	1.5406   	1.54060
2.98333 	1.4762   	1.47620
3.00000 	1.4166   	1.41660
3.01667 	1.3631   	1.36310
3.03333 	1.3141   	1.31410
3.05000 	1.2687   	1.26870
3.06667 	1.2261   	1.22610
3.08333 	1.1861   	1.18610
3.10000 	1.1482   	1.14820
3.11667 	1.1123   	1.11230
3.13333 	1.0781   	1.07810
3.15000 	1.0454   	1.04540
3.16667 	1.0142   	1.01420
3.18333 	0.9844   	0.98440
3.20000 	0.9558   	0.95580
3.21667 	0.9284   	0.92840
3.23333 	0.9021   	0.90210
3.25000 	0.8768   	0.87680
3.26667 	0.8525   	0.85250
3.28333 	0.8299   	0.82990
3.30000 	0.8076   	0.80760
3.31667 	0.7861   	0.78610
3.33333 	0.7655   	0.76550
3.35000 	0.7456   	0.74560
3.36667 	0.7264   	0.72640
3.38333 	0.7085   	0.70850
3.40000 	0.6916   	0.69160
3.41667 	0.6751   	0.67510
3.43333 	0.6588   	0.65880
3.45000 	0.6431   	0.64310
3.46667 	0.6279   	0.62790
3.48333 	0.6131   	0.61310
3.50000 	0.5988   	0.59880
3.51667 	0.5848   	0.58480
3.53333 	0.5713   	0.57130
3.55000 	0.5582   	0.55820
3.56667 	0.5455   	0.54550
3.58333 	0.5332   	0.53320
3.60000 	0.5212   	0.52120
3.61667 	0.5096   	0.50960
3.63333 	0.4987   	0.49870
3.65000 	0.4879   	0.48790
3.66667 	0.4773   	0.47730
3.68333 	0.4671   	0.46710
3.70000 	0.4572   	0.45720
3.71667 	0.4476   	0.44760
3.73333 	0.4382   	0.43820
3.75000 	0.4292   	0.42920
3.76667 	0.4204   	0.42040
3.78333 	0.412    	0.41200
3.80000 	0.404    	0.40400
3.81667 	0.3962   	0.39620
3.83333 	0.3886   	0.38860
3.85000 	0.3811   	0.38110
3.86667 	0.3738   	0.37380
3.88333 	0.3666   	0.36660
3.90000 	0.3596   	0.35960
3.91667 	0.3527   	0.35270
3.93333 	0.346    	0.34600
3.95000 	0.3395   	0.33950
3.96667 	0.3331   	0.33310
3.98333 	0.3269   	0.32690
