1.466667 	64.5083  	22.3962 	16.3037 	42.0145  	14.8367
1.483333 	62.6943  	21.9172 	15.9316 	41.0569  	14.7539
1.5      	61.2102  	21.5686 	15.6569 	40.3338  	14.7176
1.516667 	58.9845  	20.6968 	15.0213 	38.7849  	14.2848
1.533333 	57.1544  	20.0622 	14.5516 	37.6119  	14.0217
1.55     	55.6428  	19.596  	14.202  	36.717   	13.8571
1.566667 	54.3895  	19.2512 	13.9402 	36.0303  	13.7513
1.583333 	53.3469  	18.995  	13.7436 	35.5008  	13.6817
1.6      	51.7665  	18.3651 	13.2885 	34.3806  	13.3301
1.616667 	50.4482  	17.8979 	12.9464 	33.5171  	13.0994
1.633333 	49.3445  	17.5489 	12.6878 	32.8475  	12.9421
1.65     	48.4179  	17.2868 	12.4915 	32.3258  	12.8305
1.666667 	47.6378  	17.089  	12.342  	31.9177  	12.7484
1.683333 	46.449   	16.6099 	11.9977 	31.0646  	12.4551
1.7      	45.4468  	16.2497 	11.7355 	30.3985  	12.2529
1.716667 	44.5993  	15.9771 	11.535  	29.8756  	12.1077
1.733333 	43.8809  	15.7699 	11.381  	29.4635  	11.9995
1.75     	43.2707  	15.6118 	11.2625 	29.1376  	11.9158
1.766667 	42.3389  	15.2337 	10.9916 	28.4637  	11.6676
1.783333 	41.5469  	14.9462 	10.7831 	27.932   	11.4907
1.8      	40.8719  	14.7265 	10.622  	27.5107  	11.3596
1.816667 	40.2955  	14.5578 	10.4973 	27.1756  	11.2588
1.833333 	39.8023  	14.428  	10.4004 	26.9084  	11.1787
1.85     	39.0494  	14.121  	10.1808 	26.3609  	10.9667
1.866667 	38.405   	13.8855 	10.0103 	25.9253  	10.8119
1.883333 	37.8524  	13.7039 	9.8775  	25.5775  	10.6947
1.9      	37.3777  	13.5634 	9.7739  	25.2989  	10.6028
1.916667 	36.9693  	13.4544 	9.6928  	25.0751  	10.5286
1.933333 	36.3462  	13.1995 	9.5106  	24.6204  	10.3459
1.95     	35.8101  	13.0024 	9.3681  	24.2561  	10.2102
1.966667 	35.348   	12.8493 	9.2563  	23.9632  	10.1058
1.983333 	34.949   	12.7301 	9.1685  	23.7272  	10.0229
2        	34.6041  	12.637  	9.0994  	23.5366  	9.9552
2.016667 	34.0787  	12.4215 	8.9454  	23.152   	9.7965
2.033333 	33.6246  	12.2536 	8.8241  	22.8421  	9.6771
2.05     	33.2314  	12.1225 	8.7285  	22.5916  	9.5842
2.066667 	32.8905  	12.0197 	8.6528  	22.3886  	9.5098
2.083333 	32.5946  	11.9391 	8.593   	22.2238  	9.4484
2.1      	28.3617  	9.3973  	6.8335  	18.0715  	7.4976
2.116667 	24.8318  	7.5251  	5.5229  	14.8891  	6.1511
2.133333 	21.8608  	6.1103  	4.5245  	12.4013  	5.1517
2.15     	19.3397  	5.0185  	3.7497  	10.4237  	4.3707
2.166667 	17.1845  	4.1614  	3.1392  	8.8294   	3.7376
2.183333 	15.3298  	3.4789  	2.6521  	7.5286   	3.2107
2.2      	13.7242  	2.9294  	2.2598  	6.4566   	2.7635
2.216667 	12.3269  	2.4836  	1.9423  	5.5661   	2.3787
2.233333 	11.1051  	2.1203  	1.6853  	4.8217   	2.044
2.25     	10.0324  	1.8244  	1.4814  	4.1967   	1.7507
2.266667 	9.087    	1.586   	1.3163  	3.6713   	1.4923
2.283333 	8.2513   	1.402   	1.1759  	3.2305   	1.2639
2.3      	7.5108   	1.2539  	1.0556  	2.8641   	1.0617
2.316667 	6.8534   	1.1269  	0.9519  	2.5681   	0.8826
2.333333 	6.2693   	1.0171  	0.8619  	2.3324   	0.7244
2.35     	5.7503   	0.9218  	0.7833  	2.1259   	0.5851
2.366667 	5.2898   	0.8385  	0.7145  	1.9441   	0.4633
2.383333 	4.8831   	0.7653  	0.6538  	1.7834   	0.358
2.4      	4.527    	0.7008  	0.6001  	1.6406   	0.2685
2.416667 	4.2235   	0.6437  	0.5524  	1.5134   	0.1946
2.433333 	3.9547   	0.5929  	0.5098  	1.3996   	0.1365
2.45     	3.7091   	0.5475  	0.4717  	1.2974   	0.0958
2.466667 	3.4844   	0.5068  	0.4374  	1.2053   	0.0777
2.483333 	3.2783   	0.4703  	0.4066  	1.1222   	0.0714
2.5      	3.0889   	0.4373  	0.3787  	1.0468   	0.0658
2.516667 	2.9145   	0.4075  	0.3534  	0.9784   	0.0607
2.533333 	2.7535   	0.3804  	0.3304  	0.916    	0.0562
2.55     	2.6047   	0.3558  	0.3094  	0.8591   	0.0522
2.566667 	2.4669   	0.3334  	0.2903  	0.807    	0.0485
2.583333 	2.3392   	0.3129  	0.2728  	0.7592   	0.0452
2.6      	2.2205   	0.2941  	0.2567  	0.7153   	0.0422
2.616667 	2.11     	0.2769  	0.2419  	0.6749   	0.0395
2.633333 	2.0071   	0.261   	0.2283  	0.6376   	0.037
2.65     	1.9111   	0.2464  	0.2158  	0.6031   	0
2.666667 	1.8214   	0.2329  	0.2041  	0.5712   	0
2.683333 	1.7375   	0.2205  	0.1934  	0.5416   	0
2.7      	1.6589   	0.2089  	0.1834  	0.5141   	0
2.716667 	1.5852   	0.1982  	0.1741  	0.4885   	0
2.733333 	1.516    	0.1882  	0.1655  	0.4647   	0
2.75     	1.4509   	0.1789  	0.1574  	0.4424   	0
2.766667 	1.3897   	0.1702  	0.1499  	0.4217   	0
2.783333 	1.3321   	0.1622  	0.1429  	0.4022   	0
2.8      	1.2777   	0.1546  	0.1364  	0.384    	0
2.816667 	1.2264   	0.1475  	0.1302  	0.3669   	0
2.833333 	1.1779   	0.1409  	0.1244  	0.3509   	0
2.85     	1.1321   	0.1347  	0.119   	0.3358   	0
2.866667 	1.0888   	0.1288  	0.1139  	0.3217   	0
2.883333 	1.0477   	0.1234  	0.1091  	0.3083   	0
2.9      	1.0087   	0.1182  	0.1046  	0.2957   	0
2.916667 	0.9718   	0.1133  	0.1004  	0.2838   	0
2.933333 	0.9367   	0.1087  	0.0963  	0.2726   	0
2.95     	0.9034   	0.1044  	0.0925  	0.262    	0
2.966667 	0.8717   	0.1003  	0.089   	0.252    	0
2.983333 	0.8415   	0.0964  	0.0856  	0.2425   	0
3        	0.8128   	0.0927  	0.0823  	0.2334   	0
3.016667 	0.7855   	0.0893  	0.0793  	0.2249   	0
3.033333 	0.7594   	0.086   	0.0764  	0.2168   	0
3.05     	0.7345   	0.0828  	0.0736  	0.209    	0
3.066667 	0.7107   	0.0799  	0.071   	0.2017   	0
3.083333 	0.688    	0.077   	0.0685  	0.1947   	0
3.1      	0.6663   	0.0743  	0.0662  	0.1881   	0
3.116667 	0.6456   	0.0718  	0.0639  	0.1817   	0
3.133333 	0.6257   	0.0693  	0.0618  	0.1757   	0
3.15     	0.6067   	0.067   	0.0597  	0.1699   	0
3.166667 	0.5885   	0.0648  	0.0578  	0.1644   	0
3.183333 	0.571    	0.0627  	0.0559  	0.1592   	0
3.2      	0.5543   	0.0607  	0.0541  	0.1542   	0
3.216667 	0.5382   	0.0588  	0.0524  	0.1494   	0
3.233333 	0.5228   	0.0569  	0.0508  	0.1448   	0
3.25     	0.508    	0.0551  	0.0492  	0.1404   	0
3.266667 	0.4937   	0.0535  	0.0477  	0.1361   	0
3.283333 	0.4801   	0.0518  	0.0463  	0.1321   	0
3.3      	0.4669   	0.0503  	0.0449  	0.1282   	0
3.316667 	0.4543   	0.0488  	0.0436  	0.1245   	0
3.333333 	0.4421   	0.0474  	0.0424  	0.1209   	0
3.35     	0.4304   	0.046   	0.0411  	0.1175   	0
3.366667 	0.4191   	0.0447  	0.04    	0.1142   	0
3.383333 	0.4082   	0.0434  	0.0389  	0.1111   	0
3.4      	0.3977   	0.0422  	0.0378  	0.108    	0
3.416667 	0.3876   	0.0411  	0.0368  	0.1051   	0
3.433333 	0.3778   	0.0399  	0.0358  	0.1023   	0
3.45     	0.3684   	0.0389  	0.0348  	0.0996   	0
3.466667 	0.3593   	0.0378  	0.0339  	0.0969   	0
3.483333 	0.3505   	0       	0.033   	0.0944   	0
3.5      	0.342    	0       	0.0321  	0.092    	0
3.516667 	0.3338   	0       	0.0313  	0.0897   	0
3.533333 	0.3259   	0       	0.0305  	0.0874   	0
3.55     	0.3182   	0       	0.0298  	0.0852   	0
3.566667 	0.3108   	0       	0.029   	0.0831   	0
3.583333 	0.3036   	0       	0.0283  	0.0811   	0
3.6      	0.2967   	0       	0.0276  	0.0791   	0
3.616667 	0.29     	0       	0.0269  	0.0772   	0
3.633333 	0.2834   	0       	0.0263  	0.0754   	0
3.65     	0.2771   	0       	0       	0.0736   	0
3.666667 	0.271    	0       	0       	0.0719   	0
3.683333 	0.2651   	0       	0       	0.0702   	0
3.7      	0.2593   	0       	0       	0        	0
3.716667 	0.2538   	0       	0       	0        	0
3.733333 	0.2483   	0       	0       	0        	0
3.75     	0.2431   	0       	0       	0        	0
3.766667 	0.238    	0       	0       	0        	0
3.783333 	0.2331   	0       	0       	0        	0
3.8      	0.2282   	0       	0       	0        	0
3.816667 	0.2236   	0       	0       	0        	0
3.833333 	0.219    	0       	0       	0        	0
3.85     	0.2146   	0       	0       	0        	0
3.866667 	0.2104   	0       	0       	0        	0
3.883333 	0.2062   	0       	0       	0        	0
3.9      	0.2021   	0       	0       	0        	0
3.916667 	0.1982   	0       	0       	0        	0
3.933333 	0.1944   	0       	0       	0        	0
3.95     	0.1906   	0       	0       	0        	0
3.966667 	0.187    	0       	0       	0        	0
3.983333 	0.1835   	0       	0       	0        	0
